Trial		Time		S		E		ES		P
80		26.2368		667		10		90		243
80		26.2403		666		9		91		243
80		26.292		665		8		92		243
80		26.3253		665		9		91		244
80		26.3751		665		10		90		245
80		26.4037		664		9		91		245
80		26.4044		665		10		90		245
80		26.4286		666		11		89		245
80		26.4287		667		12		88		245
80		26.5114		666		11		89		245
80		26.5169		666		12		88		246
80		26.5421		667		13		87		246
80		26.5426		666		12		88		246
80		26.5474		665		11		89		246
80		26.5533		665		12		88		247
80		26.5645		665		13		87		248
80		26.591		665		14		86		249
80		26.6628		664		13		87		249
80		26.6819		665		14		86		249
80		26.699		664		13		87		249
80		26.7046		663		12		88		249
80		26.7078		663		13		87		250
80		26.723		662		12		88		250
80		26.7367		661		11		89		250
80		26.7887		660		10		90		250
80		26.8012		660		11		89		251
80		26.8162		659		10		90		251
80		26.8731		660		11		89		251
80		26.9265		660		12		88		252
80		26.9342		659		11		89		252
80		26.9989		658		10		90		252
80		26.9997		657		9		91		252
80		27.0643		657		10		90		253
80		27.0652		656		9		91		253
80		27.142		655		8		92		253
80		27.1666		654		7		93		253
80		27.231		653		6		94		253
80		27.2677		652		5		95		253
80		27.2722		651		4		96		253
80		27.2857		651		5		95		254
80		27.3439		651		6		94		255
80		27.3918		651		7		93		256
80		27.5218		651		8		92		257
80		27.5251		652		9		91		257
80		27.5681		651		8		92		257
80		27.6186		651		9		91		258
80		27.6983		652		10		90		258
80		27.7016		653		11		89		258
80		27.7703		652		10		90		258
80		27.84		651		9		91		258
80		27.8774		650		8		92		258
80		27.9246		649		7		93		258
80		27.9283		649		8		92		259
80		27.9627		650		9		91		259
80		28.0301		650		10		90		260
80		28.1197		650		11		89		261
80		28.1626		650		12		88		262
80		28.1819		651		13		87		262
80		28.1966		650		12		88		262
80		28.2279		650		13		87		263
80		28.255		650		14		86		264
80		28.2595		649		13		87		264
80		28.3418		648		12		88		264
80		28.3451		647		11		89		264
80		28.3773		646		10		90		264
80		28.4093		646		11		89		265
80		28.4344		646		12		88		266
80		28.5354		645		11		89		266
80		28.6698		644		10		90		266
80		28.6909		644		11		89		267
80		28.7028		643		10		90		267
80		28.8153		642		9		91		267
80		28.8333		642		10		90		268
80		28.8636		642		11		89		269
80		28.9252		643		12		88		269
80		28.9279		643		13		87		270
80		28.9673		643		14		86		271
80		28.9758		644		15		85		271
80		28.9759		643		14		86		271
80		29.0128		642		13		87		271
80		29.0247		641		12		88		271
80		29.0362		640		11		89		271
80		29.13		639		10		90		271
80		29.2333		639		11		89		272
80		29.2632		640		12		88		272
80		29.2727		641		13		87		272
80		29.308		640		12		88		272
80		29.3549		640		13		87		273
80		29.4254		641		14		86		273
80		29.5112		640		13		87		273
80		29.5384		641		14		86		273
80		29.5651		642		15		85		273
80		29.5663		641		14		86		273
80		29.5669		640		13		87		273
80		29.593		641		14		86		273
80		29.593		642		15		85		273
80		29.6153		641		14		86		273
80		29.6347		641		15		85		274
80		29.6408		641		16		84		275
80		29.6431		640		15		85		275
80		29.6435		640		16		84		276
80		29.749		639		15		85		276
80		29.7514		638		14		86		276
80		29.7924		637		13		87		276
80		29.911		636		12		88		276
80		29.913		635		11		89		276
80		29.9141		635		12		88		277
80		29.9608		634		11		89		277
80		29.9626		635		12		88		277
80		30.0273		634		11		89		277
80		30.0293		633		10		90		277
80		30.0566		632		9		91		277
80		30.0682		632		10		90		278
80		30.0686		633		11		89		278
80		30.2019		633		12		88		279
80		30.2093		633		13		87		280
80		30.2503		634		14		86		280
80		30.2705		633		13		87		280
80		30.3274		632		12		88		280
80		30.3387		631		11		89		280
80		30.3416		630		10		90		280
80		30.4006		631		11		89		280
80		30.4495		630		10		90		280
80		30.4695		629		9		91		280
80		30.4792		630		10		90		280
80		30.5214		629		9		91		280
80		30.5388		628		8		92		280
80		30.5634		629		9		91		280
80		30.611		628		8		92		280
80		30.6484		627		7		93		280
80		30.7063		626		6		94		280
80		30.7065		625		5		95		280
80		30.8195		625		6		94		281
80		30.8199		626		7		93		281
80		30.8273		627		8		92		281
80		30.8464		627		9		91		282
80		30.9573		627		10		90		283
80		30.9764		628		11		89		283
80		30.9818		628		12		88		284
80		30.99		627		11		89		284
80		31.0331		626		10		90		284
80		31.1208		626		11		89		285
80		31.134		626		12		88		286
80		31.135		626		13		87		287
80		31.1734		626		14		86		288
80		31.1938		626		15		85		289
80		31.2235		626		16		84		290
80		31.2529		625		15		85		290
80		31.3397		624		14		86		290
80		31.3409		624		15		85		291
80		31.3553		623		14		86		291
80		31.4136		623		15		85		292
80		31.4416		622		14		86		292
80		31.4608		622		15		85		293
80		31.4691		623		16		84		293
80		31.5081		622		15		85		293
80		31.5627		622		16		84		294
80		31.5813		622		17		83		295
80		31.5914		621		16		84		295
80		31.6248		620		15		85		295
80		31.661		619		14		86		295
80		31.6791		618		13		87		295
80		31.6824		617		12		88		295
80		31.7155		616		11		89		295
80		31.7499		616		12		88		296
80		31.7617		615		11		89		296
80		31.805		614		10		90		296
80		31.8154		615		11		89		296
80		31.8662		614		10		90		296
80		31.9297		614		11		89		297
80		31.979		613		10		90		297
80		32.0289		613		11		89		298
80		32.1475		614		12		88		298
80		32.1848		614		13		87		299
80		32.2459		613		12		88		299
80		32.3159		613		13		87		300
80		32.3269		613		14		86		301
80		32.3355		613		15		85		302
80		32.3526		613		16		84		303
80		32.3565		612		15		85		303
80		32.3842		611		14		86		303
80		32.4251		610		13		87		303
80		32.4578		610		14		86		304
80		32.5039		609		13		87		304
80		32.5044		609		14		86		305
80		32.5252		608		13		87		305
80		32.5336		607		12		88		305
80		32.6244		608		13		87		305
80		32.6665		608		14		86		306
80		32.7481		607		13		87		306
80		32.7729		607		14		86		307
80		32.7986		606		13		87		307
80		32.8223		605		12		88		307
80		32.8697		604		11		89		307
80		32.9159		603		10		90		307
80		32.9274		603		11		89		308
80		32.942		603		12		88		309
80		33.037		603		13		87		310
80		33.0475		602		12		88		310
80		33.0525		601		11		89		310
80		33.0527		600		10		90		310
80		33.0708		600		11		89		311
80		33.1471		600		12		88		312
80		33.1914		599		11		89		312
80		33.2115		599		12		88		313
80		33.2281		599		13		87		314
80		33.2426		598		12		88		314
80		33.2568		597		11		89		314
80		33.4691		596		10		90		314
80		33.5008		596		11		89		315
80		33.5195		595		10		90		315
80		33.5702		594		9		91		315
80		33.6402		595		10		90		315
80		33.6675		595		11		89		316
80		33.6852		595		12		88		317
80		33.7429		594		11		89		317
80		33.7516		593		10		90		317
80		33.7595		592		9		91		317
80		33.8135		591		8		92		317
80		33.8189		590		7		93		317
80		33.8335		590		8		92		318
80		33.9193		590		9		91		319
80		33.9212		589		8		92		319
80		33.9577		588		7		93		319
80		33.9879		589		8		92		319
80		34.0559		589		9		91		320
80		34.0947		590		10		90		320
80		34.1254		591		11		89		320
80		34.1684		590		10		90		320
80		34.3045		589		9		91		320
80		34.3167		590		10		90		320
80		34.3833		589		9		91		320
80		34.387		588		8		92		320
80		34.44		589		9		91		320
80		34.4652		589		10		90		321
80		34.4777		588		9		91		321
80		34.4939		588		10		90		322
80		34.5905		588		11		89		323
80		34.681		587		10		90		323
80		34.7087		588		11		89		323
80		34.8187		588		12		88		324
80		34.8395		588		13		87		325
80		34.8787		587		12		88		325
80		34.8814		586		11		89		325
80		34.9671		585		10		90		325
80		35.0221		584		9		91		325
80		35.037		585		10		90		325
80		35.0506		585		11		89		326
80		35.052		585		12		88		327
80		35.0735		586		13		87		327
80		35.154		587		14		86		327
80		35.1986		587		15		85		328
80		35.1991		586		14		86		328
80		35.2797		586		15		85		329
80		35.317		585		14		86		329
80		35.3665		586		15		85		329
80		35.3815		586		16		84		330
80		35.3868		585		15		85		330
80		35.3979		586		16		84		330
80		35.4306		586		17		83		331
80		35.4636		586		18		82		332
80		35.5036		585		17		83		332
80		35.5421		584		16		84		332
80		35.553		583		15		85		332
80		35.5706		582		14		86		332
80		35.5846		583		15		85		332
80		35.5942		582		14		86		332
80		35.6859		582		15		85		333
80		35.7319		581		14		86		333
80		35.7548		580		13		87		333
80		35.808		580		14		86		334
80		35.8478		580		15		85		335
80		35.8755		580		16		84		336
80		35.9299		580		17		83		337
80		35.9358		579		16		84		337
80		35.9466		578		15		85		337
80		35.9603		577		14		86		337
80		36.0909		577		15		85		338
80		36.1003		577		16		84		339
80		36.1221		577		17		83		340
80		36.1761		576		16		84		340
80		36.1783		576		17		83		341
80		36.2231		575		16		84		341
80		36.257		575		17		83		342
80		36.2908		574		16		84		342
80		36.3455		575		17		83		342
80		36.3547		574		16		84		342
80		36.4059		575		17		83		342
80		36.4369		575		18		82		343
80		36.464		574		17		83		343
80		36.507		573		16		84		343
80		36.6017		574		17		83		343
80		36.6309		575		18		82		343
80		36.6444		574		17		83		343
80		36.6824		573		16		84		343
80		36.715		572		15		85		343
80		36.7409		572		16		84		344
80		36.747		571		15		85		344
80		36.7643		570		14		86		344
80		36.7841		570		15		85		345
80		36.7895		569		14		86		345
80		36.8524		568		13		87		345
80		36.853		567		12		88		345
80		36.8636		567		13		87		346
80		36.8686		566		12		88		346
80		36.9423		566		13		87		347
80		37.0207		565		12		88		347
80		37.0726		565		13		87		348
80		37.0914		564		12		88		348
80		37.102		565		13		87		348
80		37.1399		564		12		88		348
80		37.1575		563		11		89		348
80		37.1787		563		12		88		349
80		37.1938		564		13		87		349
80		37.194		563		12		88		349
80		37.237		563		13		87		350
80		37.4308		562		12		88		350
80		37.4405		562		13		87		351
80		37.5521		562		14		86		352
80		37.5562		561		13		87		352
80		37.5735		560		12		88		352
80		37.6956		560		13		87		353
80		37.6964		561		14		86		353
80		37.8029		560		13		87		353
80		37.803		560		14		86		354
80		37.8324		559		13		87		354
80		37.8414		558		12		88		354
80		37.8516		558		13		87		355
80		37.9131		558		14		86		356
80		37.9518		558		15		85		357
80		37.9542		557		14		86		357
80		38.0299		556		13		87		357
80		38.0561		556		14		86		358
80		38.0743		555		13		87		358
80		38.0794		554		12		88		358
80		38.1		553		11		89		358
80		38.2002		552		10		90		358
80		38.2354		551		9		91		358
80		38.3886		551		10		90		359
80		38.3982		550		9		91		359
80		38.4059		549		8		92		359
80		38.4082		550		9		91		359
80		38.4092		549		8		92		359
80		38.4303		549		9		91		360
80		38.5492		550		10		90		360
80		38.5509		549		9		91		360
80		38.5745		548		8		92		360
80		38.6411		547		7		93		360
80		38.642		546		6		94		360
80		38.6961		547		7		93		360
80		38.8781		546		6		94		360
80		38.8972		547		7		93		360
80		38.9657		546		6		94		360
80		39.0991		547		7		93		360
80		39.1421		546		6		94		360
80		39.1784		546		7		93		361
80		39.2651		547		8		92		361
80		39.3582		547		9		91		362
80		39.3658		546		8		92		362
80		39.3939		545		7		93		362
80		39.4462		544		6		94		362
80		39.4604		544		7		93		363
80		39.5507		544		8		92		364
80		39.5993		544		9		91		365
80		39.6318		543		8		92		365
80		39.7189		542		7		93		365
80		39.8383		542		8		92		366
80		39.8491		541		7		93		366
80		39.8692		540		6		94		366
80		39.8966		540		7		93		367
80		39.9347		540		8		92		368
80		39.9349		540		9		91		369
80		39.9786		540		10		90		370
80		40.2015		540		11		89		371
80		40.2275		541		12		88		371
80		40.2365		541		13		87		372
80		40.2544		540		12		88		372
80		40.2665		539		11		89		372
80		40.344		538		10		90		372
80		40.3553		538		11		89		373
80		40.3867		538		12		88		374
80		40.3926		537		11		89		374
80		40.4635		536		10		90		374
80		40.5294		536		11		89		375
80		40.5727		537		12		88		375
80		40.5953		537		13		87		376
80		40.6134		538		14		86		376
80		40.6211		537		13		87		376
80		40.6834		536		12		88		376
80		40.705		535		11		89		376
80		40.7855		534		10		90		376
80		40.8114		533		9		91		376
80		40.8221		532		8		92		376
80		40.8346		532		9		91		377
80		40.8907		532		10		90		378
80		40.9818		531		9		91		378
80		41.1232		530		8		92		378
80		41.1904		530		9		91		379
80		41.2308		530		10		90		380
80		41.2471		529		9		91		380
80		41.2912		530		10		90		380
80		41.3088		529		9		91		380
80		41.3732		529		10		90		381
80		41.4082		529		11		89		382
80		41.4369		530		12		88		382
80		41.4571		531		13		87		382
80		41.4579		530		12		88		382
80		41.4629		531		13		87		382
80		41.4839		530		12		88		382
80		41.592		530		13		87		383
80		41.6716		529		12		88		383
80		41.6744		528		11		89		383
80		41.6778		527		10		90		383
80		41.692		526		9		91		383
80		41.7478		527		10		90		383
80		41.7521		526		9		91		383
80		41.9024		526		10		90		384
80		41.9116		525		9		91		384
80		42.136		525		10		90		385
80		42.1483		526		11		89		385
80		42.1512		525		10		90		385
80		42.2166		525		11		89		386
80		42.2415		524		10		90		386
80		42.2583		523		9		91		386
80		42.3128		522		8		92		386
80		42.3233		521		7		93		386
80		42.334		522		8		92		386
80		42.3382		523		9		91		386
80		42.3425		523		10		90		387
80		42.4149		522		9		91		387
80		42.507		521		8		92		387
80		42.5156		521		9		91		388
80		42.5274		520		8		92		388
80		42.5388		521		9		91		388
80		42.5482		521		10		90		389
80		42.6841		521		11		89		390
80		42.717		520		10		90		390
80		42.7415		520		11		89		391
80		42.7757		519		10		90		391
80		42.8424		518		9		91		391
80		42.8618		519		10		90		391
80		42.9013		518		9		91		391
80		42.9275		518		10		90		392
80		42.9335		517		9		91		392
80		42.9962		518		10		90		392
80		43.0109		517		9		91		392
80		43.0234		516		8		92		392
80		43.1038		515		7		93		392
80		43.1166		514		6		94		392
80		43.1168		513		5		95		392
80		43.1197		512		4		96		392
80		43.177		512		5		95		393
80		43.1879		512		6		94		394
80		43.2998		511		5		95		394
80		43.34		512		6		94		394
80		43.3795		511		5		95		394
80		43.4072		511		6		94		395
80		43.508		511		7		93		396
80		43.5372		511		8		92		397
80		43.5523		512		9		91		397
80		43.603		512		10		90		398
80		43.6823		513		11		89		398
80		43.7006		513		12		88		399
80		43.7008		512		11		89		399
80		43.7149		513		12		88		399
80		43.7806		512		11		89		399
80		43.8623		513		12		88		399
80		43.9305		512		11		89		399
80		43.9325		513		12		88		399
80		43.9528		513		13		87		400
80		43.9617		513		14		86		401
80		43.9715		513		15		85		402
80		43.9756		512		14		86		402
80		43.9852		512		15		85		403
80		43.9989		512		16		84		404
80		44.006		511		15		85		404
80		44.0318		512		16		84		404
80		44.0764		512		17		83		405
80		44.0896		512		18		82		406
80		44.1047		511		17		83		406
80		44.1826		510		16		84		406
80		44.1995		510		17		83		407
80		44.2444		509		16		84		407
80		44.2641		508		15		85		407
80		44.2643		509		16		84		407
80		44.3383		508		15		85		407
80		44.3722		507		14		86		407
80		44.3967		506		13		87		407
80		44.4122		505		12		88		407
80		44.4527		505		13		87		408
80		44.4615		504		12		88		408
80		44.4667		504		13		87		409
80		44.4766		503		12		88		409
80		44.4866		502		11		89		409
80		44.4958		502		12		88		410
80		44.5625		501		11		89		410
80		44.5756		501		12		88		411
80		44.59		500		11		89		411
80		44.5903		500		12		88		412
80		44.6488		499		11		89		412
80		44.6926		498		10		90		412
80		44.7178		497		9		91		412
80		44.7438		498		10		90		412
80		44.7522		498		11		89		413
80		44.8546		497		10		90		413
80		44.8581		496		9		91		413
80		44.9272		497		10		90		413
80		45.0142		497		11		89		414
80		45.0319		497		12		88		415
80		45.0826		496		11		89		415
80		45.0965		496		12		88		416
80		45.177		495		11		89		416
80		45.2355		495		12		88		417
80		45.2545		494		11		89		417
80		45.4667		495		12		88		417
80		45.5952		495		13		87		418
80		45.5962		494		12		88		418
80		45.7175		494		13		87		419
80		45.7583		494		14		86		420
80		45.7777		493		13		87		420
80		45.779		493		14		86		421
80		45.8041		493		15		85		422
80		45.8301		492		14		86		422
80		45.8652		491		13		87		422
80		45.8999		491		14		86		423
80		45.9146		490		13		87		423
80		45.9322		490		14		86		424
80		45.9409		491		15		85		424
80		45.9443		490		14		86		424
80		46.0373		491		15		85		424
80		46.0478		490		14		86		424
80		46.1341		491		15		85		424
80		46.1497		490		14		86		424
80		46.1594		489		13		87		424
80		46.2018		488		12		88		424
80		46.3078		487		11		89		424
80		46.3368		488		12		88		424
80		46.4096		487		11		89		424
80		46.4232		487		12		88		425
80		46.4623		487		13		87		426
80		46.5138		487		14		86		427
80		46.5148		487		15		85		428
80		46.5691		486		14		86		428
80		46.6074		485		13		87		428
80		46.608		485		14		86		429
80		46.6228		484		13		87		429
80		46.6479		484		14		86		430
80		46.6675		483		13		87		430
80		46.7052		483		14		86		431
80		46.7054		484		15		85		431
80		46.709		485		16		84		431
80		46.7157		486		17		83		431
80		46.7553		486		18		82		432
80		46.795		485		17		83		432
80		46.795		484		16		84		432
80		46.8032		484		17		83		433
80		46.8726		484		18		82		434
80		46.8731		483		17		83		434
80		46.8975		483		18		82		435
80		46.9253		482		17		83		435
80		46.9262		481		16		84		435
80		47.0319		481		17		83		436
80		47.0524		480		16		84		436
80		47.1547		479		15		85		436
80		47.3238		480		16		84		436
80		47.3927		481		17		83		436
80		47.3964		481		18		82		437
80		47.4063		480		17		83		437
80		47.4113		481		18		82		437
80		47.4345		480		17		83		437
80		47.4669		480		18		82		438
80		47.4689		480		19		81		439
80		47.6038		481		20		80		439
80		47.6346		482		21		79		439
80		47.7122		481		20		80		439
80		47.7566		480		19		81		439
80		47.7574		480		20		80		440
80		47.7653		479		19		81		440
80		47.7695		478		18		82		440
80		47.8294		477		17		83		440
80		47.8552		476		16		84		440
80		47.8914		475		15		85		440
80		47.899		474		14		86		440
80		47.9334		473		13		87		440
80		47.9582		473		14		86		441
80		47.9643		472		13		87		441
80		48.114		472		14		86		442
80		48.1264		471		13		87		442
80		48.1364		472		14		86		442
80		48.1843		471		13		87		442
80		48.1844		470		12		88		442
80		48.1993		469		11		89		442
80		48.2279		470		12		88		442
80		48.2366		470		13		87		443
80		48.2581		469		12		88		443
80		48.4277		468		11		89		443
80		48.4335		468		12		88		444
80		48.4431		467		11		89		444
80		48.4469		467		12		88		445
80		48.4508		467		13		87		446
80		48.4801		467		14		86		447
80		48.5973		466		13		87		447
80		48.6162		465		12		88		447
80		48.707		464		11		89		447
80		48.7358		464		12		88		448
80		48.7525		465		13		87		448
80		48.7736		465		14		86		449
80		48.8218		464		13		87		449
80		48.8938		465		14		86		449
80		48.9386		466		15		85		449
80		48.9529		465		14		86		449
80		48.958		464		13		87		449
80		48.9667		465		14		86		449
80		49.0236		465		15		85		450
80		49.0407		465		16		84		451
80		49.0867		465		17		83		452
80		49.1665		465		18		82		453
80		49.1738		466		19		81		453
80		49.2309		466		20		80		454
80		49.3103		465		19		81		454
80		49.3259		464		18		82		454
80		49.4565		464		19		81		455
80		49.4772		465		20		80		455
80		49.4987		464		19		81		455
80		49.5164		463		18		82		455
80		49.569		462		17		83		455
80		49.6056		463		18		82		455
80		49.645		462		17		83		455
80		49.6459		463		18		82		455
80		49.6899		462		17		83		455
80		49.7198		461		16		84		455
80		49.728		460		15		85		455
80		49.7659		459		14		86		455
80		49.7757		458		13		87		455
80		49.8302		459		14		86		455
80		49.8405		460		15		85		455
80		49.8659		459		14		86		455
80		49.9738		460		15		85		455
80		50.0522		459		14		86		455
81		0		1000		100		0		0
81		0.00454783		999		99		1		0
81		0.00590965		998		98		2		0
81		0.00898783		997		97		3		0
81		0.0135017		996		96		4		0
81		0.0188728		995		95		5		0
81		0.0429352		994		94		6		0
81		0.0504442		993		93		7		0
81		0.0542222		992		92		8		0
81		0.0615645		991		91		9		0
81		0.0757868		990		90		10		0
81		0.0800456		989		89		11		0
81		0.080682		988		88		12		0
81		0.0848627		987		87		13		0
81		0.0878135		986		86		14		0
81		0.0996042		985		85		15		0
81		0.10643		984		84		16		0
81		0.115107		983		83		17		0
81		0.120468		982		82		18		0
81		0.120959		981		81		19		0
81		0.122513		980		80		20		0
81		0.123925		979		79		21		0
81		0.131251		978		78		22		0
81		0.137853		977		77		23		0
81		0.140622		976		76		24		0
81		0.150326		975		75		25		0
81		0.157264		974		74		26		0
81		0.161605		973		73		27		0
81		0.162519		972		72		28		0
81		0.164419		972		73		27		1
81		0.166283		971		72		28		1
81		0.169098		970		71		29		1
81		0.176578		969		70		30		1
81		0.180696		968		69		31		1
81		0.1931		967		68		32		1
81		0.203117		966		67		33		1
81		0.219068		965		66		34		1
81		0.224354		964		65		35		1
81		0.240401		963		64		36		1
81		0.241598		962		63		37		1
81		0.255669		961		62		38		1
81		0.257822		960		61		39		1
81		0.259921		959		60		40		1
81		0.267779		958		59		41		1
81		0.270238		957		58		42		1
81		0.275261		958		59		41		1
81		0.278446		957		58		42		1
81		0.278823		956		57		43		1
81		0.28938		955		56		44		1
81		0.290534		955		57		43		2
81		0.303189		954		56		44		2
81		0.306162		953		55		45		2
81		0.335785		952		54		46		2
81		0.353793		951		53		47		2
81		0.356089		950		52		48		2
81		0.370634		949		51		49		2
81		0.388947		948		50		50		2
81		0.398017		947		49		51		2
81		0.405957		948		50		50		2
81		0.417225		947		49		51		2
81		0.436636		946		48		52		2
81		0.441156		945		47		53		2
81		0.44928		944		46		54		2
81		0.450576		943		45		55		2
81		0.475822		942		44		56		2
81		0.478483		941		43		57		2
81		0.495601		941		44		56		3
81		0.516001		940		43		57		3
81		0.529686		939		42		58		3
81		0.538302		938		41		59		3
81		0.546471		937		40		60		3
81		0.554247		936		39		61		3
81		0.57242		935		38		62		3
81		0.578047		934		37		63		3
81		0.59831		935		38		62		3
81		0.61223		934		37		63		3
81		0.61494		933		36		64		3
81		0.628796		932		35		65		3
81		0.63203		931		34		66		3
81		0.637494		930		33		67		3
81		0.662236		929		32		68		3
81		0.670546		928		31		69		3
81		0.689744		928		32		68		4
81		0.736038		929		33		67		4
81		0.740208		928		32		68		4
81		0.760144		927		31		69		4
81		0.764071		926		30		70		4
81		0.777651		925		29		71		4
81		0.777688		924		28		72		4
81		0.795664		923		27		73		4
81		0.796452		923		28		72		5
81		0.803986		922		27		73		5
81		0.819302		921		26		74		5
81		0.8645		920		25		75		5
81		0.878297		919		24		76		5
81		0.925296		918		23		77		5
81		0.929909		917		22		78		5
81		0.981361		916		21		79		5
81		1.05386		916		22		78		6
81		1.08845		915		21		79		6
81		1.14111		914		20		80		6
81		1.14159		913		19		81		6
81		1.17889		914		20		80		6
81		1.19059		913		19		81		6
81		1.21421		914		20		80		6
81		1.22008		913		19		81		6
81		1.23451		914		20		80		6
81		1.26124		915		21		79		6
81		1.27126		914		20		80		6
81		1.27419		913		19		81		6
81		1.29583		912		18		82		6
81		1.31111		911		17		83		6
81		1.32876		910		16		84		6
81		1.33109		910		17		83		7
81		1.33213		911		18		82		7
81		1.33379		911		19		81		8
81		1.40027		910		18		82		8
81		1.43712		909		17		83		8
81		1.44272		909		18		82		9
81		1.45221		910		19		81		9
81		1.45258		909		18		82		9
81		1.45392		908		17		83		9
81		1.49389		907		16		84		9
81		1.5054		908		17		83		9
81		1.5239		908		18		82		10
81		1.55254		908		19		81		11
81		1.58474		908		20		80		12
81		1.60177		907		19		81		12
81		1.61836		906		18		82		12
81		1.64055		905		17		83		12
81		1.67544		904		16		84		12
81		1.69962		903		15		85		12
81		1.70651		903		16		84		13
81		1.70696		904		17		83		13
81		1.76898		904		18		82		14
81		1.7717		904		19		81		15
81		1.78081		903		18		82		15
81		1.78663		902		17		83		15
81		1.78755		901		16		84		15
81		1.79166		900		15		85		15
81		1.80109		899		14		86		15
81		1.81774		898		13		87		15
81		1.84752		897		12		88		15
81		1.89569		896		11		89		15
81		1.92621		895		10		90		15
81		1.93338		894		9		91		15
81		1.93604		893		8		92		15
81		1.93858		893		9		91		16
81		1.96599		893		10		90		17
81		2.00551		892		9		91		17
81		2.02445		891		8		92		17
81		2.02735		892		9		91		17
81		2.02761		891		8		92		17
81		2.0394		892		9		91		17
81		2.06727		891		8		92		17
81		2.09421		892		9		91		17
81		2.12302		891		8		92		17
81		2.19915		890		7		93		17
81		2.21551		889		6		94		17
81		2.26605		888		5		95		17
81		2.27082		888		6		94		18
81		2.36878		887		5		95		18
81		2.36896		887		6		94		19
81		2.39676		887		7		93		20
81		2.50538		886		6		94		20
81		2.54632		885		5		95		20
81		2.57779		885		6		94		21
81		2.58103		885		7		93		22
81		2.72135		885		8		92		23
81		2.72271		885		9		91		24
81		2.7278		884		8		92		24
81		2.73941		884		9		91		25
81		2.75692		885		10		90		25
81		2.76383		884		9		91		25
81		2.77024		884		10		90		26
81		2.77086		883		9		91		26
81		2.78255		883		10		90		27
81		2.80996		882		9		91		27
81		2.94614		881		8		92		27
81		3.00306		882		9		91		27
81		3.13644		881		8		92		27
81		3.14778		881		9		91		28
81		3.19613		880		8		92		28
81		3.22433		879		7		93		28
81		3.22731		878		6		94		28
81		3.30082		878		7		93		29
81		3.30399		878		8		92		30
81		3.35124		878		9		91		31
81		3.35492		877		8		92		31
81		3.3845		877		9		91		32
81		3.4156		876		8		92		32
81		3.4487		877		9		91		32
81		3.47363		876		8		92		32
81		3.47654		875		7		93		32
81		3.49335		874		6		94		32
81		3.50498		873		5		95		32
81		3.51981		874		6		94		32
81		3.69683		874		7		93		33
81		3.71303		873		6		94		33
81		3.87853		873		7		93		34
81		3.88952		873		8		92		35
81		3.91075		872		7		93		35
81		3.97177		871		6		94		35
81		4.14285		871		7		93		36
81		4.21419		872		8		92		36
81		4.31998		871		7		93		36
81		4.33837		870		6		94		36
81		4.48063		869		5		95		36
81		4.55483		868		4		96		36
81		4.56573		868		5		95		37
81		4.66987		868		6		94		38
81		4.69261		867		5		95		38
81		4.72495		866		4		96		38
81		4.7401		867		5		95		38
81		4.80477		867		6		94		39
81		4.84026		867		7		93		40
81		4.85528		868		8		92		40
81		4.86079		867		7		93		40
81		4.87853		868		8		92		40
81		4.89269		868		9		91		41
81		4.92349		867		8		92		41
81		4.94591		866		7		93		41
81		4.96657		866		8		92		42
81		4.96905		867		9		91		42
81		5.03751		866		8		92		42
81		5.0591		867		9		91		42
81		5.0894		867		10		90		43
81		5.10259		868		11		89		43
81		5.12965		867		10		90		43
81		5.19536		866		9		91		43
81		5.21408		865		8		92		43
81		5.25315		864		7		93		43
81		5.34392		865		8		92		43
81		5.44838		865		9		91		44
81		5.45249		864		8		92		44
81		5.52346		863		7		93		44
81		5.56967		863		8		92		45
81		5.57889		863		9		91		46
81		5.61004		863		10		90		47
81		5.62358		863		11		89		48
81		5.70747		864		12		88		48
81		5.72754		864		13		87		49
81		5.7343		864		14		86		50
81		5.73653		863		13		87		50
81		5.78584		863		14		86		51
81		5.78938		864		15		85		51
81		5.8273		863		14		86		51
81		5.84002		864		15		85		51
81		5.88399		863		14		86		51
81		5.88856		863		15		85		52
81		5.90306		862		14		86		52
81		5.90675		861		13		87		52
81		5.99074		861		14		86		53
81		6.00547		860		13		87		53
81		6.02047		859		12		88		53
81		6.04902		858		11		89		53
81		6.09252		857		10		90		53
81		6.1388		856		9		91		53
81		6.15069		855		8		92		53
81		6.1569		855		9		91		54
81		6.27208		855		10		90		55
81		6.42351		856		11		89		55
81		6.42535		855		10		90		55
81		6.50913		855		11		89		56
81		6.5111		854		10		90		56
81		6.53734		853		9		91		56
81		6.58714		854		10		90		56
81		6.59548		853		9		91		56
81		6.75738		852		8		92		56
81		6.76938		852		9		91		57
81		6.80186		851		8		92		57
81		6.88114		850		7		93		57
81		6.90963		850		8		92		58
81		6.9564		849		7		93		58
81		7.04954		848		6		94		58
81		7.05716		847		5		95		58
81		7.08688		847		6		94		59
81		7.16168		846		5		95		59
81		7.21112		846		6		94		60
81		7.21583		845		5		95		60
81		7.28379		845		6		94		61
81		7.30766		844		5		95		61
81		7.33669		845		6		94		61
81		7.37145		846		7		93		61
81		7.42756		845		6		94		61
81		7.44839		844		5		95		61
81		7.48448		843		4		96		61
81		7.64129		844		5		95		61
81		7.68247		844		6		94		62
81		7.69596		844		7		93		63
81		7.70544		843		6		94		63
81		7.78744		843		7		93		64
81		7.83041		844		8		92		64
81		7.8405		843		7		93		64
81		7.88872		843		8		92		65
81		7.89284		842		7		93		65
81		7.95149		842		8		92		66
